EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents
ep-186524,COCC1COCCO1,1.1608778239230435,7.822999636,-7.932661498,2.0713
ep-253667,CCOC1COCOC1,0.5889504600125925,7.862728251,-7.899463614,8.5764
ep-154816,COC1C(C)COC1C,0.5276165964278503,7.923681742,-7.586804858,42.7944
ep-253720,COCC1CC(C)CO1,0.3144555645528513,7.933749953,-7.59768941,13.5559
ep-253503,COC1COC(C)CO1,0.5351444593454675,7.780005656,-7.876878169,3.3349
ep-196955,CCOCC1CCCO1,0.8777687445845777,7.978920844,-7.700004199,27.4044
ep-170800,CCC1(C)COC(C)C1,0.8748262147097026,7.973750681,-7.527211936,5.1182
ep-166881,CC1CC(C(C)C)CO1,0.9264737472611253,8.167767821,-7.648302577,4.1842
ep-171252,CCCC1COC(C)C1,0.8695693017103379,8.019193686,-7.529388846,6.2528
ep-171687,COCC1COC(C)C1,0.8564084589274142,7.883953127,-7.64857469,23.4096
ep-251863,COC1OC(C)C(C)O1,0.6770500709952456,7.437142268,-8.164230341,7.8875
ep-259598,CCC1COC(OC)O1,0.7093462008210716,7.296459433,-8.168856276,7.1224
ep-188632,COC1OCCC(C)O1,0.597975765118933,7.426801943,-8.135386279,4.574
ep-275517,CC(C)OC1OCCO1,0.6664196406308651,7.462176737,-8.107086443,2.1973
ep-275520,CCOC1OCC(C)O1,0.6641174072357356,7.361766745,-8.059194415,11.5235
ep-205071,CC(C)(C)C1COCO1,1.0222344601640045,7.570750144,-8.080419291,5.4657
ep-205028,CC1OCOCC1(C)C,0.9336176196052426,7.7552433,-8.007492793,25.9486
ep-154820,CC(C)C1OCOC1C,0.9849242129878675,7.634152659,-7.933477839,8.8523
ep-154919,CCC1OCOCC1C,0.9451465504726104,7.741909724,-8.128583434,21.6013
ep-155043,CC(C)C1CCOCO1,0.9431665556461927,7.728848261,-7.981097754,70.366
ep-205695,CCC(C)C1COCO1,0.9640415196509696,7.619730628,-8.041779131,10.3693
ep-205644,CC1OCOC(C)C1C,0.951181385591279,7.774835494,-7.934566294,10.5057
ep-170100,CCC1COCOC1C,0.9558042025430457,7.790890208,-8.107358557,21.2321
ep-185969,COC(C)C1COCO1,1.0727921676678518,7.603675913,-7.8755176,4.3029
ep-246922,COC1COCOC1C,0.6883614879579356,7.80177476,-7.941913367,7.8594
ep-157884,COCOC1CCCC1,0.6320674272613609,7.800958418,-7.959056536,3.6639
ep-156464,CCC1OCOC1CC,0.9858249239531853,7.696738833,-8.004227427,10.2276
ep-156489,CCCC1OCOC1C,1.030754523129682,7.591702906,-7.983818892,4.9899
ep-156530,CCC1CC(C)OCO1,0.9291695193239329,7.770753787,-7.98436312,71.4009
ep-156633,CCCC1CCOCO1,0.9210540626488739,7.405304953,-7.977288161,26.6383
ep-186952,COCOC1CCOC1,0.21702714917478838,7.904633776,-7.72231753,7.7591
ep-185891,COCC1OCOC1C,1.0720455068178394,7.578913558,-8.03307149,4.249
ep-252627,CCC1OCOC1OC,1.013679618011559,7.653744853,-8.20994546,22.5622
ep-246920,COCC1CCOCO1,1.00061835476569,7.773747038,-7.945178732,13.5086
ep-196122,CC(C)CC1COCO1,1.0394133872844762,7.560954047,-7.966947836,3.6003
ep-196134,CCCCC1COCO1,0.9838180950649946,7.551430064,-7.932933611,7.3052
ep-185903,COCCC1COCO1,0.4617972382706248,7.595240386,-7.796604598,23.9032
ep-185896,COC1CC(C)OCO1,0.7404851594905155,7.4831295,-8.129399775,4.481
ep-252454,CCOC1OCOC1C,1.06001891008423,7.634424773,-8.187360014,7.5733
ep-186520,CCOCC1COCO1,1.0665228527474047,7.62136331,-7.935382636,7.3695
ep-154754,COC1CCCC1(C)C,0.9217365537479336,8.601245104,-7.695650378,5.5414
ep-205029,COC1COCC1(C)C,0.9083264500430281,8.028173441,-7.74952891,12.6289
ep-154799,COC1C(C)CCC1C,1.0237670992440056,8.471718935,-7.698371516,2.2688
ep-154882,COC1CCC(C)C1C,0.9514859322877269,8.284232527,-7.662452494,5.2946
ep-154892,CCC1CCCC1OC,1.0142679452341912,8.31879098,-7.705718588,2.4749
ep-154896,COC1CCCCC1C,0.9931204498449818,8.313620818,-7.672520705,2.3894
ep-154924,COC1CCOCC1C,0.8777611383243565,8.154434245,-7.637962252,28.6074
ep-155109,COC1CC(C)CC1C,0.9448282349651709,8.575122179,-7.70299745,6.374
ep-171179,CCC1COCC1OC,0.9307184848668805,7.909531825,-7.732113627,7.482
ep-205786,COC1COCCC1C,1.1043144964199656,8.227360743,-7.86191191,2.324
ep-170006,COC(C)C1CCCC1,0.8878650321290966,8.237701067,-7.655105422,5.1078
ep-171180,COC(C)C1CCOC1,0.8926123442896057,8.197156111,-7.705174361,12.6724
ep-251946,COC1CCCC1OC,0.8713503210810479,8.367771464,-7.67932355,79.3197
ep-186580,COC1COCC1OC,0.6357074492562167,7.959600764,-7.703813792,5.4731
ep-156503,COC1CCC(C)(C)C1,0.9544934547281105,8.550359824,-7.716058913,5.5552
ep-156510,COC1CCCC(C)C1,0.9214644611672995,8.340832198,-7.67143225,6.2403
ep-156706,COC1CC(C)C(C)C1,0.8851343390221311,8.307634314,-7.66789477,5.8018
ep-156783,CCC1CCC(OC)C1,0.9741947989212768,8.273075861,-7.691296557,4.9058
ep-156790,COC1CCC(C)CC1,0.9152968286484592,8.346274474,-7.67932355,12.1727
ep-157169,COC1CCC(OC)C1,1.0138859056080338,8.173482211,-7.72585501,4.5731
ep-186956,COC1CCOC1OC,0.6401738955367899,7.390338694,-7.948988326,25.5206
ep-196118,COC1COCC(C)C1,0.9258365909422311,8.050758887,-7.732385741,12.5933
ep-198083,COC1COC(OC)C1,0.6568952898764302,7.876333941,-7.92068849,2.9716
ep-252453,COC(C)C1OCCO1,0.4430231007553693,7.828714026,-7.78816907,11.7336
ep-253448,COC1COC(C)OC1,0.6819675682075463,7.74381452,-7.951981577,10.5268
ep-262399,CCC1(OC)OCCO1,0.6394187381696912,7.730480944,-8.025452303,13.0649
ep-235788,COC1(OC)CCCO1,0.5594960309049211,7.806672808,-7.955791171,3.7979
ep-188359,COC1(C)OCCCO1,0.4831099160074248,7.773202811,-7.999057265,5.4949
ep-262442,CCOC1(C)OCCO1,0.6332934530033683,7.707895499,-7.982730437,22.0892
ep-254177,COC1(OC)COCO1,0.700803980890496,7.667350543,-8.291851714,4.7359
ep-274924,COC1(C)OCOCO1,0.779166915719547,6.847199549,-8.255932692,10.5729
ep-186183,COC1CCOC(C)O1,0.7648849069907095,7.513334132,-8.063548235,3.4444
ep-275674,CCC1OCOC(C)O1,1.0510727046723876,7.688303305,-8.44695658,8.5186
ep-254298,CCC1OCC(OC)O1,1.0241849118643223,7.757692324,-8.207224322,18.6191
ep-278984,COC1CCC(OC)O1,0.7005160850484581,7.544082991,-8.031438807,3.405
ep-254320,CCOC1COC(C)O1,1.0402921052473284,7.78816907,-8.149264082,8.7499
ep-279102,CC1OC(C)OC(C)O1,1.1786866683017956,7.493197711,-8.067629942,1.8655
ep-205171,CC(C)(C)C1OCCO1,1.045064048308643,7.629254611,-7.987084258,3.1551
ep-205116,COC1OCCC1(C)C,1.1167199771912324,7.703813792,-7.873884917,1.7382
ep-205924,COC1OCCCC1C,0.9505438767086625,7.901640524,-7.94000857,10.2613
ep-188431,CC(C)C1OCCCO1,0.9115268024944665,7.827897685,-7.889395403,40.7433
ep-205863,CCOC1OCCC1C,0.7011989160682566,7.984635233,-7.803135329,17.0357
ep-205865,CCC(C)C1OCCO1,1.004196055869099,7.873612803,-8.114161402,4.8869
ep-167631,COC1OCC(C)C1C,0.9982280274638142,7.840414919,-7.823815978,4.4617
ep-207074,COC1CCC(C)CO1,0.6457107772521378,8.125590182,-7.84476874,5.9761
ep-187481,CCC1OCC(C)CO1,0.9092118123537244,7.983546778,-7.959872878,22.6798
ep-259313,CCCOC1CCCO1,1.0291381914871085,7.966947836,-7.871708006,3.5023
ep-170024,CCC1CCOC1OC,1.091781267159292,7.950076781,-7.883136786,2.3052
ep-259435,COC1CC(C)CCO1,0.9082099407296277,8.135658392,-7.851299471,35.2048
ep-188473,CCCC1OCCCO1,0.9343154716777836,8.018649458,-7.949804667,27.4505
ep-197738,CCOC1CC(C)CO1,0.6750246318228161,8.105725874,-7.820278498,12.0914
ep-271674,CCOC1CCCCO1,0.6230031902300828,7.993614989,-7.802318987,15.8569
ep-186101,CCOC1CCOCO1,1.0464536507593418,7.453196982,-8.123413271,4.4129
ep-197746,CC(C)CC1OCCO1,0.9086218318289561,7.779189314,-8.03878588,6.7281
ep-278995,CCCCC1OCCO1,1.0000981996592126,7.829530367,-8.05674539,7.1549
ep-186105,COCCC1OCCO1,0.47334879256977413,7.872524348,-7.808849719,37.0968
ep-254450,CCCOC1COCO1,1.0308765777944735,7.643132414,-8.191713835,22.3543
ep-254428,COCC1OCCCO1,0.4286270441900353,7.820550612,-7.885041583,17.5841
ep-246924,CCOC1COCCO1,1.1062154327246867,7.948716212,-7.977560275,3.0162
ep-254296,CCOCC1OCCO1,0.43387009618110395,7.780821997,-7.872524348,7.7392
ep-205577,COC1CC(C)(C)CO1,0.9638673133025677,7.88558581,-7.857285975,7.2787
ep-205271,CC1OCC(C)(C)CO1,0.9520637027956285,8.091303843,-7.977560275,13.7617
ep-259433,CCC1COC(OC)C1,1.001868955457657,7.798781508,-7.837965895,4.6017
ep-206970,CCC1COC(C)OC1,0.9774365190514368,8.004227427,-7.95932865,7.0397
ep-259573,COCOC1CCCO1,0.303196487001101,7.850755244,-7.973206454,5.0852
ep-254384,COC1COC(OC)O1,0.8324612728694938,7.396869425,-8.284504641,4.1431
ep-274931,COC1OCOC(C)O1,1.0236838318042294,7.285846995,-8.437976824,4.4828
ep-186464,COC1OCOCC1C,0.7196727010984372,7.411291457,-8.151713107,6.5971
ep-207218,CC(C)C1OCOCO1,0.9993104614606229,7.452380641,-8.125318068,42.2721
ep-259577,CCCC1OCOCO1,1.1010958746796713,7.656193877,-8.476072756,8.766
ep-246884,COCOC1COCO1,0.8282269386447535,7.53755226,-8.234707816,5.9325
ep-254066,COC1OCOC1OC,0.36403304980960005,7.552790633,-8.211850256,4.3666
ep-246929,COCC1OCOCO1,0.48390597237410216,7.388433898,-8.045316611,3.9262
ep-205542,CC1COCC(C)(C)C1,0.9491933969365821,8.294572852,-7.668983225,4.2291
ep-165843,CC1CCOCC1(C)C,0.9430409995488881,8.393622275,-7.677962981,5.5811
ep-170060,CCC1(C)CCCOC1,0.9325205881584123,8.399064551,-7.668983225,5.2761
ep-165837,CC1(C)COCC1(C)C,0.9004459787605462,8.163141886,-7.577280875,4.9638
ep-165907,CCC1(C)COCC1C,0.8820392235088061,8.127767092,-7.567484778,6.5408
ep-259338,CC1COCC(C)C1C,0.9575436620606668,8.334845694,-7.666262087,3.7879
ep-170109,CCC1COCC(C)C1,0.9228427687224057,8.296205534,-7.585444289,5.1442
ep-165974,CCC1COCC1(C)C,0.9124641936384519,8.14980831,-7.601499003,4.7233
ep-165840,CC(C)C1(C)CCOC1,0.940993254435406,8.05456848,-7.59986632,3.1102
ep-280026,CC1COCCC1(C)C,0.9726462097936908,8.384370406,-7.671160136,3.4521
ep-166622,CC(C)C1CCCOC1,0.9027544369375977,8.322600573,-7.644765097,7.6007
ep-170064,CCC1(CC)CCOC1,0.895360746663489,8.038241652,-7.579729899,5.0771
ep-166620,CCC1COCCC1C,0.9397129772077922,8.386547316,-7.65211217,5.236
ep-170181,CCOCC1CCCC1,0.9180706461933018,8.478249667,-7.694017695,2.1857
ep-186449,CCOCC1CCOC1,0.33287477145292055,8.058378073,-7.597417296,10.5237
ep-170801,CCCC1(C)CCOC1,0.9080789125549412,7.991710192,-7.601226889,4.9198
ep-280341,CCC1CCOCC1C,0.9502634524123212,8.431446093,-7.696466719,5.4962
ep-170110,CCCC1CCCOC1,0.9505752163791179,8.396343413,-7.668166884,4.5743
ep-171601,COCC1(C)CCOC1,0.9054626065741961,8.010758158,-7.627349814,5.1411
ep-171691,COCC1CCCOC1,0.8736629509154699,8.184366763,-7.698371516,43.0048
ep-166615,CC(C)C1COCC1C,0.9132454826184866,8.104637419,-7.578097216,4.0397
ep-166768,CCC1COCC1CC,0.8958100264505434,8.137291075,-7.581362582,5.6019
ep-166880,CCCC1COCC1C,0.9427849556850929,8.257565375,-7.682316802,3.7519
ep-166931,COCC1COCC1C,0.8489446781480605,8.09320864,-7.725310782,234.897
ep-166693,CC(C)(C)C1CCOC1,0.959366847623238,8.22001367,-7.667078429,3.2989
ep-166769,CCC(C)C1CCOC1,0.9385014510663802,8.096746119,-7.582723151,3.1651
ep-280038,CCC1(C)CCOCC1,0.9621618740531215,8.390901137,-7.669255339,4.1471
ep-171190,CC(C)CC1CCOC1,0.8951997407942995,8.0115745,-7.586532744,6.2207
ep-269273,CC(C)C1CCOCC1,0.9411300191886965,8.23933375,-7.576464533,3.9227
ep-171295,CCCCC1CCOC1,0.899289116666762,8.0352484,-7.580002013,5.5939
ep-271173,CCCC1CCOCC1,0.9156027443983714,8.245864481,-7.650479487,7.6632
ep-271672,COCCC1CCOC1,0.860018367229051,8.023819621,-7.618914286,25.8951
ep-170129,COCC1CCOCC1,0.8694929905450843,8.207224322,-7.674969729,81.8431
ep-274915,COC1(OC)OCCO1,0.7165827120780981,7.449931616,-8.205591639,5.5571
ep-188867,COC1OCC(C)CO1,0.6418658650328746,7.638778594,-8.146542944,12.1978
ep-275663,CCCOC1OCCO1,0.699736074851548,7.508980311,-8.126406523,3.4011
ep-189246,CCOC1OCCCO1,0.5800181438871952,7.598777865,-8.104365305,5.3269
ep-274935,CCOC1OCOCO1,0.733486689409188,7.215097407,-8.300831469,16.4301
ep-274934,COCOC1OCCO1,0.6831131997654891,7.298092116,-8.207224322,6.9839
ep-171606,CCC1(C)COCOC1,1.0180551300337157,7.8991915,-8.061915553,6.2997
ep-166935,CC(C)C1COCOC1,0.9872587813262935,7.919872149,-8.049398318,14.205
ep-171690,CCCC1COCOC1,0.9608108859215791,7.635513228,-8.017833117,12.7887
ep-186470,COCC1COCOC1,0.9760685620653244,7.601771117,-7.879599307,14.9408
ep-170057,COCC1(C)CCCC1,1.012269608404536,8.445323897,-7.772386469,2.4559
ep-166617,COCC1CCCC1C,1.1449392956017461,8.432534548,-7.78027777,2.3824
ep-170107,COCC1CCC(C)C1,0.9278173054331075,8.423826907,-7.70082054,8.1631
ep-170113,COCC1CCCCC1,0.9701069919984184,8.433078776,-7.744630862,6.0704
ep-271142,COCCC1CCCC1,0.949656034417345,8.39253382,-7.759597121,7.6148
ep-33,CC(C)=O,0.9355811278623705,0.582051418,-7.320949675,17.1177
ep-138,CCC(C)=O,0.9766873508160617,0.601099384,-7.274690329,2.1268
ep-208,COC(C)=O,0.9788773209885261,0.21551413,-7.373739752,5.8568
ep-442,CC(=O)C(C)C,0.968506640767576,0.653617348,-7.260812525,1.6642
ep-680,CCC(=O)CC,0.8931162855314417,0.714570839,-7.228158869,14.662
ep-686,CCCC(C)=O,0.96896726110912,0.606813774,-7.256458705,1.7467
ep-701,COCC(C)=O,0.3357362939114812,0.539057438,-7.261900981,2.0538
ep-785,CCC(=O)OC,1.0483222478894796,0.287352173,-7.320949675,1.3165
ep-1001,CCOC(C)=O,1.0143425120363165,0.254426403,-7.316867968,1.3878
ep-1230,COC(=O)OC,1.1826689835370197,-0.246807217,-7.464897875,1.2804
ep-1718,O=C1CCCC1,0.9463306536537368,0.665862469,-7.282037402,10.3765
ep-1721,O=C1CCOC1,1.2011867283366484,0.257419655,-7.641227618,1.6088
ep-1744,O=C1CCCO1,0.900686489935624,0.302590546,-7.194144644,2.1188
ep-1876,O=C1COCO1,1.047702203395752,-0.059865036,-7.654016966,13.7005
ep-1885,O=C1OCCO1,0.9852919083113194,-0.298508839,-7.44013552,136.8254
ep-2068,CC(=O)C(C)(C)C,0.956076208,0.681372955,-7.246934722,1.536
ep-2269,CCC(=O)C(C)C,0.8898017805854145,0.768449371,-7.218907,15.3522
ep-2263,CCC(C)C(C)=O,0.9035651775667543,0.70749588,-7.260812525,12.0172
ep-2674,COC(C)C(C)=O,0.43290631158522386,0.582051418,-7.354691786,23.6272
ep-3682,CCCC(=O)CC,0.9557962206630863,0.64518182,-7.23822708,1.4897
ep-3698,CCC(=O)COC,0.4060696609435779,0.631031902,-7.281493174,38.283
ep-2350,CC(=O)CC(C)C,0.9784619267247847,0.583956215,-7.281765288,1.5566
ep-3733,CCCCC(C)=O,0.9237140628385048,0.639195316,-7.273057646,10.2325
ep-3743,COCCC(C)=O,0.9599747406444519,0.534159389,-7.380542597,10.0639
ep-3797,CCOCC(C)=O,1.0343528446643178,0.471573215,-7.371834956,1.4049
ep-2400,COC(=O)C(C)C,1.0287422603157508,0.324087536,-7.301901709,1.2247
ep-3926,CCCC(=O)OC,0.9813656968373972,0.28354258,-7.319316992,3.2195
ep-4143,CCOC(=O)CC,1.4200935203933718,0.323271194,-7.296459433,4.0585
ep-4973,COCC(=O)OC,0.6404949047203696,0.07945723,-7.436870154,8.7394
ep-2946,CC(=O)OC(C)C,0.9505019831667658,0.297692497,-7.282309516,4.1975
ep-4215,CCCOC(C)=O,1.0044527763657758,0.254698517,-7.313058375,1.2535
ep-5049,COCOC(C)=O,1.0135360709854178,0.145308769,-7.497551531,7.4201
ep-5279,CCOC(=O)OC,1.1096481016455697,-0.187214294,-7.400679019,1.5168
ep-6498,CC1CCCC1=O,0.9298082961664168,0.715115066,-7.266799029,9.0712
ep-6504,CC1COCC1=O,1.196209088417528,0.30503957,-7.629254611,1.3738
ep-7640,CC1OCCC1=O,1.0654649076628735,0.452797363,-7.571294371,5.3606
ep-6588,CC1CCC(=O)C1,0.9445744457030806,0.678379703,-7.268975939,8.1251
ep-8898,O=C1CCCCC1,0.9191417103800722,0.669399948,-7.231696349,9.0346
ep-8902,O=C1CCOCC1,0.9906085021182683,0.483546223,-7.393876174,5.8215
ep-7865,CC1CC(=O)CO1,1.1977224489794358,0.281365669,-7.614288352,1.3081
ep-8910,O=C1CCCOC1,1.0267439600527675,0.431572487,-7.473605517,1.5881
ep-8959,O=C1COCOC1,1.4407792797741044,0.131975193,-7.818917929,1.7362
ep-6612,CC1CCOC1=O,0.9098569790969507,0.598378246,-7.166389037,1.6431
ep-7990,CC1OCOC1=O,1.113721816205272,0.142043404,-7.602043231,1.4264
ep-6659,CC1COC(=O)C1,0.880373874803424,0.327352901,-7.167477492,1.6355
ep-8988,O=C1CCCCO1,0.8552079976528276,3.964425952,-7.134007495,25.5896
ep-9173,O=C1CCOCO1,0.9208390088908609,2.90590327,-7.336732276,32.1251
ep-7879,CC1CCC(=O)O1,0.9057700877337418,0.319461601,-7.236322283,29.0102
ep-9694,O=C1COCCO1,0.9496133254463177,4.80498548,-7.364487883,4.1047
ep-9462,CC1OCC(=O)O1,1.3626144827943107,-0.086532188,-7.569933802,1.371
ep-8056,CC1COC(=O)O1,0.9565302992940128,-0.176601856,-7.334555365,6.1715
ep-9187,O=C1OCCCO1,0.8758581129570728,0.22340543,-7.116864325,89.1045
ep-9853,O=C1OCOCO1,0.9730029913373022,1.146959667,-7.422176009,57.3373
ep-24969,CCC(=O)C(C)(C)C,0.888648706735849,0.782871403,-7.206933993,10.8544
ep-24974,CCC(C)(C)C(C)=O,0.90077495261847,0.742870674,-7.23822708,8.6237
ep-11649,COC(C)(C)C(C)=O,0.9952141169774815,0.710217018,-7.431427878,4.6451
ep-24989,CC(C)C(=O)C(C)C,0.886856880185204,0.811987579,-7.212376269,18.2523
ep-24993,CCC(=O)C(C)CC,0.8856366168573091,0.779606037,-7.200403262,12.881
ep-24998,CCCC(=O)C(C)C,0.8898567745290809,0.775252216,-7.2110157,14.4889
ep-17043,COCC(=O)C(C)C,0.9310980700839844,0.693618076,-7.421903895,60.7231
ep-25030,CC(=O)C(C)C(C)C,0.8864803867593711,0.692801735,-7.231968463,10.3375
ep-25034,CCC(CC)C(C)=O,0.898220619979716,0.722462139,-7.24394147,11.0334
ep-25039,CCCC(C)C(C)=O,0.8938681440035229,0.717836204,-7.238499194,12.8866
ep-16877,COCC(C)C(C)=O,1.0071853651849578,0.691985393,-7.288023905,11.2112
ep-12503,CCC(=O)C(C)OC,0.9469108049849883,0.580418735,-7.425169261,113.0053
ep-12497,CCC(OC)C(C)=O,0.4802784784123453,0.601099384,-7.331834227,27.0043
ep-11982,CCOC(C)C(C)=O,0.952860364777401,0.568445728,-7.451020072,35.0999
ep-25238,CCC(=O)CC(C)C,0.9061410872305256,0.71538718,-7.224349276,10.6409
ep-25242,CCCC(=O)CCC,0.8917415677360732,0.717836204,-7.210471472,8.3239
ep-25247,CCCCC(=O)CC,0.8930388969311793,0.70178149,-7.240131877,12.4483
ep-17101,CCC(=O)CCOC,0.9293342333545492,0.603004181,-7.33564382,11.705
ep-17048,CCCC(=O)COC,0.9278589715961337,0.51701622,-7.388978125,28.6897
ep-15441,CCOCC(=O)CC,0.3615016715188053,0.639739544,-7.261084639,12.9299
ep-25384,CC(=O)CC(C)(C)C,0.9244647782125448,0.654705803,-7.262173094,9.7857
ep-25386,CCC(C)CC(C)=O,0.9063894060407504,0.666406696,-7.253193339,9.914
ep-12563,COC(C)CC(C)=O,0.9666386853678218,0.549669876,-7.361494631,6.3248
ep-25404,CC(=O)CCC(C)C,0.9238917872987426,0.642460682,-7.263805777,8.6844
ep-25408,CCCCCC(C)=O,0.9243081637129782,0.632664585,-7.275778784,11.9531
ep-17111,COCCCC(C)=O,0.9189657405796654,0.61225605,-7.306799758,8.8451
ep-15501,CCOCCC(C)=O,0.9445258044345125,0.545860283,-7.365848452,10.3058
ep-13381,COC(OC)C(C)=O,0.8082541517142372,0.379326637,-7.639050707,37.4041
ep-17058,COCC(=O)COC,0.47536363118849656,0.434021511,-7.516871611,203.1941
ep-12064,CC(=O)COC(C)C,0.34209812040390997,0.552663128,-7.338364958,3.9692
ep-15435,CCCOCC(C)=O,0.3625522868743771,0.573343777,-7.277411467,8.7683
ep-15868,COCOCC(C)=O,0.3168995531823695,0.489532726,-7.437142268,12.1698
ep-15277,COC(=O)C(C)(C)C,0.9540956686907418,0.365993061,-7.300813254,3.8075
ep-15280,CCC(C)C(=O)OC,0.9407952910484582,0.407898586,-7.293194068,3.405
ep-14946,CCOC(=O)C(C)C,0.9418838235902331,0.501777847,-7.259451956,3.3563
ep-12613,COC(=O)C(C)OC,0.6962127015670715,0.344496071,-7.470068038,9.4168
ep-15316,COC(=O)CC(C)C,1.4409604045418112,0.47619915,-7.300269026,3.5409
ep-14957,CCCC(=O)OCC,1.4582568839711478,0.475927036,-7.268431712,2.9738
ep-15321,CCCCC(=O)OC,0.9677986266781425,0.276195507,-7.326119837,3.5233
ep-15331,COCCC(=O)OC,1.0102210627443609,0.145036655,-7.451836413,5.985
ep-11972,CCC(=O)OC(C)C,0.9382277996194691,0.350482574,-7.251560656,3.0736
ep-14951,CCCOC(=O)CC,0.9448957916099143,0.344768185,-7.269248053,3.0501
ep-15068,CCC(=O)OCOC,0.8909966540821916,0.144764542,-7.474149745,4.964
ep-14973,CCOC(=O)COC,0.6173263521031724,0.175513401,-7.383807963,5.9609
ep-15348,CCOCC(=O)OC,0.4101784577027816,0.192928684,-7.37428398,5.4142
ep-11588,CC(=O)OC(C)(C)C,1.3140623023869193,0.355652737,-7.223532935,4.5273
ep-11966,CCC(C)OC(C)=O,0.9495529081814815,0.303951115,-7.272513419,3.7541
ep-12929,COC(C)OC(C)=O,1.0192851801769858,0.177690311,-7.404760726,2.6036
ep-15007,CC(=O)OCC(C)C,1.3617212887570247,0.298236725,-7.297547888,4.0251
ep-15012,CCCCOC(C)=O,1.396452231141523,0.269120548,-7.30843244,3.8015
ep-15022,COCCOC(C)=O,0.6484411247066262,0.233745754,-7.374556094,5.6849
ep-15094,CCOCOC(C)=O,0.9908295248573877,0.153200069,-7.422720236,4.6069
ep-12118,COC(=O)OC(C)C,1.0940662536124242,0.078368774,-7.367753249,1.3667
ep-15825,CCOC(=O)OCC,1.1183312528662341,-0.159458687,-7.37646089,1.2021
ep-15800,CCCOC(=O)OC,1.1276861571379035,-0.161363483,-7.407753977,1.2545
ep-17681,COCOC(=O)OC,1.1206200474171752,-0.331434608,-7.588165427,3.7833
ep-47150,CC1(C)CCCC1=O,0.9280187230930835,0.762462868,-7.266526915,8.2109
ep-37669,CC1(C)COCC1=O,1.0410013136319942,0.465042484,-7.56258673,7.3219
ep-26544,CC1(C)OCCC1=O,1.0751770885834593,0.459872322,-7.55115795,3.7048
ep-47211,CC1CCC(C)C1=O,0.9282776269757373,0.839198959,-7.264894232,8.3338
ep-28977,CC1COC(C)C1=O,1.0589732577742192,0.445994518,-7.55115795,4.4964
ep-47232,CC1CCC(=O)C1C,0.9325875268109901,0.722190025,-7.257002932,7.1901
ep-47234,CCC1CCCC1=O,0.9334877455744881,0.713754497,-7.248295291,7.6623
ep-47238,CC1CCCCC1=O,0.9048203032472089,0.734979374,-7.237682852,9.0288
ep-37710,CC1COCCC1=O,0.9692571515864236,0.548581421,-7.366664794,5.6495
ep-47275,CC1CC(=O)C(C)C1,0.9325919259467197,0.721373684,-7.258091387,6.9782
ep-28601,CC1OCC(=O)C1C,1.0465899057847767,0.459600208,-7.558505023,6.3311
ep-38035,CCC1COCC1=O,1.047702330709305,0.443545494,-7.568573233,8.0022
ep-37903,CC1CCOCC1=O,0.9673091555163508,0.581779304,-7.489660231,24.005
ep-47409,CC(=O)C1CCCC1,0.905530434887412,0.711577587,-7.25972407,13.3629
ep-38082,CC(=O)C1CCOC1,0.48323401099620167,0.602732067,-7.365032111,22.9576
ep-28543,CCC1OCCC1=O,1.0663467509932425,0.469668419,-7.560409819,4.7356
ep-30984,COC1CCCC1=O,0.9953533548990453,0.543411259,-7.4989121,19.7356
ep-28487,CC1OCCCC1=O,0.9766322331272647,0.600555157,-7.479047793,16.9725
ep-28097,CC1CC(=O)C(C)O1,1.0665325124734841,0.488988499,-7.554967543,4.4973
ep-30989,COC1COCC1=O,1.0631428976572157,0.314563553,-7.730753058,14.3761
ep-29312,CC1OCOCC1=O,1.041249141803058,0.358645988,-7.732929968,45.5708
ep-28483,CC(=O)C1CCCO1,0.38885593657063966,0.629127106,-7.274962443,13.0401
ep-29310,CC(=O)C1COCO1,0.9933757180131021,0.402184196,-7.558505023,33.3607
ep-47776,CC1(C)CCC(=O)C1,0.94618378444051,0.681372955,-7.263805777,6.6196
ep-47777,CC1CCCC(=O)C1,0.918296909761438,0.665046127,-7.244213584,7.6324
ep-28667,CC1CC(=O)CCO1,0.9895261274341356,0.496879799,-7.377549346,4.8395
ep-47795,CC1CC(=O)CC1C,0.9415828856317435,0.681917183,-7.255370249,6.5229
ep-47811,CCC1CCC(=O)C1,0.9422107480321257,0.6881758,-7.25754716,7.0224
ep-47813,CC1CCC(=O)CC1,0.9178994471758083,0.675386452,-7.227886756,9.1668
ep-31048,COC1CCC(=O)C1,0.9464301001187723,0.643549137,-7.324759268,22.581
ep-32890,COC1OCCC1=O,0.8881625847364745,0.289801197,-7.732385741,9.593
ep-26572,CC1(C)CC(=O)CO1,1.0272741418423645,0.404905334,-7.54898104,6.0862
ep-37670,CC1COCC(=O)C1,0.9922320228924056,0.541778576,-7.458911372,25.6101
ep-28602,CCC1CC(=O)CO1,1.0649417127349177,0.387490051,-7.563675185,5.5794
ep-28604,CC1CCC(=O)CO1,0.9724072092551236,0.591303287,-7.492653483,27.2609
ep-32962,COC1CC(=O)CO1,1.090484524830073,0.340958591,-7.6191864,10.1373
ep-32621,CC(=O)C1OCCO1,0.5695187452423522,0.457695412,-7.537824374,15.6941
ep-32963,CC1OCC(=O)CO1,1.0492165862744445,0.609262798,-7.737828017,38.1578
